url,status,category,is_generic_org_link,source_memorials
https://en.wikipedia.org/wiki/Dunbeath_air_crash,200,OK,,dunbeath-short-sunderland-mk-:.sources[0].url|dunbeath-short-sunderland-mk-:.external_narratives[0].original_url
https://en.wikipedia.org/wiki/Elvetham_air_crash,200,OK,,elvetham-consolidated-liberat:.external_narratives[0].original_url
https://coveney.ccan.co.uk/content/catalogue_item/memoriam-to-the-lancasters-brought-down-in-coveney-parish-date-of-crash-used,200,OK,,coveney-double-lancaster-crash-ll667-and-lancaster-ll867:.sources[2].url|coveney-double-lancaster-crash-ll667-and-lancaster-ll867:.external_narratives[0].original_url
https://gonalston.parish.uk,200,OK,,gonalston-lancaster-l7578:.maintainer.website|gonalston-lancaster-l7578:.local_contacts[1].website
https://gedenkstaetten-in-hamburg.de/en/memorials/show/memorial-plaque-for-the-hamburg-firestorm,200,OK,,hamburg-bombing-memorial:.external_narratives[2].original_url
https://en.wikipedia.org/wiki/National_Air_Force_Museum_of_Canada,200,OK,,trenton-rcaf-memorial:.external_narratives[1].original_url
https://aviationmuseumwa.org.au/afcraaf-roll/frankish-kenneth-thomas-427818/,200,OK,,houghton-st-martin-pb351:.external_narratives[3].original_url
https://aviationmuseumwa.org.au/afcraaf-roll/hazeldene-jack-arthur-19907/,200,OK,,great-rissington-lamb-inn-r1028:.external_narratives[1].original_url
https://en.wikipedia.org/wiki/Mi_Amigo_memorial,200,OK,,sheffield-b-17-flying-fortress:.sources[0].url|sheffield-b-17-flying-fortress:.external_narratives[0].original_url
https://her.highland.gov.uk/Monument/MHG30839,200,OK,,beinn-edra-b-17g-flying-fortres:.external_narratives[4].original_url
https://her.highland.gov.uk/Monument/MHG30841,200,OK,,fairy-lochs-b-24-liberator-42-95:.sources[1].url|fairy-lochs-b-24-liberator-42-95:.external_narratives[1].original_url
https://heroesofourtime.co.uk/eager-eagle.html,200,OK,,foulsham-mid-air-collision-beaufighter-v-8715-a:.external_narratives[1].original_url
https://heritage-explorer.lincolnshire.gov.uk/Monument/MLI116028,200,OK,,sibsey-lancaster-details-on:.external_narratives[0].original_url
https://felixstowe.gov.uk/80th-anniversary-of-lancaster-bomber/,200,OK,,felixstowe-lm258:.sources[2].url|felixstowe-lm258:.external_narratives[1].original_url
https://graham-edwards.com/2016/03/30/hoveringham-lancasters/,200,OK,,hoveringham-1-jb125:.external_narratives[0].original_url|hoveringham-2-lm308:.external_narratives[1].original_url
https://en.wikipedia.org/wiki/RAF_High_Ercall,200,OK,,high-ercall-area-various-mosquito-wel:.external_narratives[1].original_url
https://heroesofourtime.co.uk/hindolveston-wellington-crash-.html,200,OK,,hindolveston-bk440:.external_narratives[1].original_url
https://dartefacts.co.uk/dartefact/tigers-marsh-aircrash-b17-flying-fortress/,200,OK,,tigers-marsh-b-17-flying-fortress:.external_narratives[0].original_url
"https://en.wikipedia.org/wiki/South_Cove,_Suffolk",200,OK,,south-cove-b-24-liberator-42-51:.external_narratives[1].original_url
https://heritage-explorer.lincolnshire.gov.uk/Monument/MLI125556,200,OK,,ulceby-cross-pb476:.external_narratives[3].original_url
https://heritage-explorer.lincolnshire.gov.uk/Monument/MLI125799,200,OK,,tattershall-1-w4175:.external_narratives[0].original_url
https://heritage-explorer.lincolnshire.gov.uk/Monument/MLI116375,200,OK,,caythorpe-heath-lj450:.external_narratives[1].original_url
https://heritage-explorer.lincolnshire.gov.uk/Monument/MLI125802,200,OK,,revesby-nd415:.external_narratives[0].original_url
https://heritage-explorer.lincolnshire.gov.uk/Monument/MLI125800,200,OK,,tattershall-2-pb422:.external_narratives[0].original_url
https://internationalbcc.co.uk/about-ibcc/news/eric-ronald-harper/,200,OK,,holmpton-avro-manchester-l-75:.external_narratives[4].original_url
https://internationalbcc.co.uk/about-ibcc/news/brocklesby-lancaster-crash/,200,OK,,brocklesby-me442:.external_narratives[1].original_url
https://heavywhalley.wordpress.com/2020/07/14/whitley-crash-forres-an-forres-airfields/,200,OK,,raf-kinloss-area-ni440:.external_narratives[1].original_url
https://internationalbcc.co.uk/about-ibcc/news/lancaster-pb812-ar-y/,200,OK,,caythorpe-station-pb812:.external_narratives[0].original_url
https://heritage.norfolk.gov.uk/record-details?MNF46398-Bristol-Blenheim-crash-site=,200,OK,,brisley-blenheim-v-5455:.external_narratives[2].original_url
https://johnknifton.com/tag/576-squadron/,200,OK,,ulceby-2-lm322:.external_narratives[2].original_url
https://militaryaircraftcrashsites.blogspot.com/2014/04/handley-page-halifax-bb310.html,200,OK,,great-dun-fell-blea-crag-bb310:.external_narratives[0].original_url
https://fcafa.com/2011/05/04/brookwood/,200,OK,,elvetham-consolidated-liberat:.external_narratives[1].original_url
https://militaryaircraftcrashsites.blogspot.com/2014/08/wellington-w5719.html,200,OK,,kinder-scout-1-w5719:.sources[2].url
https://militaryaircraftcrashsites.blogspot.com/p/crash-sites-in-wales.html,200,OK,,mynydd-mawr-aircraft-type-varies:.external_narratives[1].original_url
https://losses.internationalbcc.co.uk/loss/117425,200,OK,,tattershall-1-w4175:.sources[3].url
https://losses.internationalbcc.co.uk/loss/111010/,200,OK,,waithe-4-jb560:.external_narratives[1].original_url
https://historyfare.co.uk/tag/ln281/,200,OK,,melton-mowbray-ln281:.external_narratives[3].original_url
https://forum.rafcommands.com/forum/general-category/3781-crashed-lancaster-bomber-raf-syerston,200,OK,,hoveringham-1-jb125:.external_narratives[3].original_url
https://militaryaircraftcrashsites.blogspot.com/p/peak-district.html,200,OK,,kinder-scout-2-aircraft-polish-crew:.external_narratives[2].original_url
https://pembrokeshire-herald.com/98136/80th-anniversary-of-tragic-raf-liberator-crash-in-preseli-hills-to-be-commemorated/,200,OK,,carn-bica-mountain-ev881:.external_narratives[0].original_url
https://militaryaircraftcrashsites.blogspot.com/p/lake-district.html,200,OK,,longside-edge-wellington-unknown-s:.external_narratives[2].original_url
https://mumby.parish.lincolnshire.gov.uk/parish-information/history-mumby/1,200,OK,,mumby-bb216:.external_narratives[4].original_url
https://dartmoorexplorations.co.uk/west-okement-valley-crash-site-of-us-navy-pb4y-1-liberator-63926-from-squadron-vb-110/,200,OK,,west-okement-valley-pb4y-1-liberator-639:.external_narratives[0].original_url
https://losses.internationalbcc.co.uk/loss/103618/,200,OK,,north-kelsey-moor-lancaster-r-5672:.external_narratives[2].original_url
https://moorlandramblings.com/2024/07/09/dartmoor-liberator-crash/,200,OK,,west-okement-valley-pb4y-1-liberator-639:.external_narratives[3].original_url
https://newbattleatwar.wordpress.com/2013/07/30/the-last-flight-of-lancaster-lm311-467-squadron-raaf-l-lizbeth-13th-july-1943/,200,OK,,long-bennington-lm311:.external_narratives[3].original_url
https://raf-pathfinders.com/mosquito-squadron-crews-and-related-topics/,200,OK,,pidley-dk300:.external_narratives[0].original_url
https://raf-pathfinders.com/pff-training-units/,404,DEAD_404,,pidley-dk300:.external_narratives[1].original_url
https://raf-pathfinders.com/black-thursday-405-squadron/405-squadron-the-mclennan-crew-and-black-thursday/,200,OK,,yelling-jb477:.external_narratives[2].original_url
https://rafweb.org/Badges/RAFHT/100.jpg,200,OK,,hatcliffe-top-jb596:.squadron_badge_url|north-thoresby-ed583:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/103.jpg,200,OK,,laughterton-2-lm292:.squadron_badge_url|ulceby-1-jb670:.squadron_badge_url
https://historypoints.org/index.php?page=raf-bomber-crash-site-bwlchgwyn,200,OK,,bwlchgwyn-near-wrexham-raf-bomber-type-vari:.sources[0].url|bwlchgwyn-near-wrexham-raf-bomber-type-vari:.external_narratives[0].original_url
https://ibccdigitalarchive.lincoln.ac.uk/omeka/collections/document/5751,200,OK,,ulceby-1-jb670:.external_narratives[1].original_url
https://raf-pathfinders.com/crew-kirkwood/,200,OK,,great-gransden-hayley-wood-jb219:.external_narratives[2].original_url
https://losses.internationalbcc.co.uk/loss/205355/,200,OK,,annesley-eh988:.external_narratives[3].original_url
https://losses.internationalbcc.co.uk/loss/211503/,200,OK,,felixstowe-lm258:.sources[4].url|felixstowe-lm258:.external_narratives[3].original_url
https://historypoints.org/index.php?page=pennal-war-memorials,200,OK,,ffridd-rhosfarch-wellington:.external_narratives[0].original_url
https://dartmoorexplorations.co.uk/hameldown-crash-site-of-handley-page-hampden-x3054/,200,OK,,hameldown-x3054:.external_narratives[1].original_url
https://ibccdigitalarchive.lincoln.ac.uk/items/browse?tags=582+Squadron,200,OK,,greensted-juxta-ongar-pb512:.external_narratives[1].original_url
https://rafweb.org/Badges/RAFHT/114.jpg,200,OK,,weasenham-st-peter-three-crashes-commemorated-fl206-boston-al285:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/106.jpg,200,OK,,salford-pb304:.squadron_badge_url|timberlands-fen-jb534:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/15.jpg,200,OK,,brettenham-stirling-n-3756:.squadron_badge_url|godmanchester-n3703:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/12.jpg,200,OK,,briston-wellington-w-5444:.squadron_badge_url|california-gap-wellington-z-8397:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/115.jpg,200,OK,,coveney-double-lancaster-crash-ll667-and-lancaster-ll867:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/156.jpg,200,OK,,somersham-x3811:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/150.jpg,200,OK,,cheviot-hills-wellington-z1078-z1078:.squadron_badge_url|kinder-scout-1-w5719:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/138.jpg,200,OK,,kirkley-lowestoft-ll356:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/18.jpg,200,OK,,blyth-green-1-he818:.squadron_badge_url|buckden-pike-wellington-n-2848:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/158.jpg,200,OK,,little-atwick-hx351:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/207.jpg,200,OK,,brigstock-dv361:.squadron_badge_url|holmpton-avro-manchester-l-75:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/218.jpg,200,OK,,clenchwarton-multi-crash-memorial-hr832-mosquito-dd717-blenheim-z-7278:.squadron_badge_url|felixstowe-lm258:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/228.jpg,200,OK,,dunbeath-short-sunderland-mk-:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/49.jpg,200,OK,,bransby-at129:.squadron_badge_url|dry-doddington-pb432:.squadron_badge_url
https://pocklingtonhistory.com/history/20thcentury/pocklingtoninww2/crashes/index.php,200,OK,,pocklington-ed393:.external_narratives[3].original_url
https://rafweb.org/Badges/RAFHT/578.jpg,200,OK,,balkholme-1-lk834:.squadron_badge_url|balkholme-2-mz696:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/460.jpg,200,OK,,caythorpe-station-pb812:.squadron_badge_url|houghton-st-martin-pb351:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/500.jpg,200,OK,,bacton-hudson-v-9097:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/44.jpg,200,OK,,brocklesby-me442:.squadron_badge_url|felixstowe-docks-hampden-p-1340:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/28.jpg,200,OK,,marchington-wellington-mk-x:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/50.jpg,200,OK,,pocklington-ed393:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/61.jpg,200,OK,,bleasby-1-lancaster-r-5703:.squadron_badge_url|bleasby-4-jb132:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/617.jpg,200,OK,,upwaltham-dv382:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/608.jpg,200,OK,,bawdeswell-kb364:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/75.jpg,200,OK,,bressingham-bk770:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/582.jpg,200,OK,,greensted-juxta-ongar-pb512:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/7.jpg,200,OK,,earith-mid-air-collision-w7467-and-hurricane-v6865:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/78.jpg,200,OK,,hull-bridge-1-jb874:.squadron_badge_url|hull-bridge-2-bb373:.squadron_badge_url
https://rollofhonour.nottinghamshire.gov.uk/Memorial/Details/1977,200,OK,,annesley-eh988:.external_narratives[4].original_url
https://rollofhonour.nottinghamshire.gov.uk/Memorial/Details/1972,200,OK,,halam-lancaster-ed823:.sources[0].url|halam-lancaster-ed823:.external_narratives[0].original_url
https://rafweb.org/Badges/RAFHT/81.jpg,200,OK,,bwlchgwyn-near-wrexham-raf-bomber-type-vari:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/90.jpg,200,OK,,chippenham-bk784:.squadron_badge_url|desborough-an534:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/82.jpg,200,OK,,grimston-hill-wellington-ms471:.squadron_badge_url|laxton-lp841:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/97.jpg,200,OK,,cloot-drove-nd981-and-lancaster-me625-mid-air-collision-:.squadron_badge_url|crowland-mid-air-collision-me265-lancaster-nd981:.squadron_badge_url
https://rafweb.org/Badges/RAFHT/83.jpg,200,OK,,scredington-ed439:.squadron_badge_url
https://southreppshistory.org.uk/topics/the-village-at-war/world-war-two/ww2-aircraft-incidents/,200,OK,,southrepps-hampden-x-3023:.external_narratives[2].original_url
https://surreyhills.org/b17-80-years-memorial/,200,OK,,reigate-hill-b-17-flying-fortress:.external_narratives[2].original_url
https://south-kyme.parish.lincolnshire.gov.uk/news/article/39/memorial-service-at-sk-golf-club-to-remember-halifax-bomber-crew,200,OK,,south-kyme-lk954:.external_narratives[0].original_url
https://scarletboy44.tumblr.com/post/35066870079/remember-pilot-officer-robert-james-chalmers,200,OK,,bassingham-fen-eh977:.external_narratives[1].original_url
https://sites.google.com/a/poringlandarchive.co.uk/poringland-archive/stoke-holy-cross/raf-stoke-holy-cross,200,OK,,stoke-holy-cross-blenheim-z-7304:.external_narratives[2].original_url
https://hindolvestonparishcouncil.norfolkparishes.gov.uk/the-village/world-war-rememberance-links/,200,OK,,hindolveston-bk440:.external_narratives[2].original_url
https://somethingverybig.com/2013/03/13/remembering-scredington/,200,OK,,scredington-ed439:.external_narratives[0].original_url
https://tailendcharlietedchurch.wordpress.com/raf-stations/77-squadron-elvington/elvington-4344/french/347-squadron/,200,OK,,scawton-near-helmsley-halifax-free-french-:.external_narratives[4].original_url
https://bccdf.org.au/,200,OK,,canberra-bomber-command-memorial:.external_narratives[0].original_url
https://nzhistory.govt.nz/memorial/new-zealand-bomber-command-memorial,200,OK,,auckland-bomber-command-memorial:.external_narratives[0].original_url
https://whc.unesco.org/en/list/775/,200,OK,,hiroshima-peace-memorial:.external_narratives[0].original_url
https://usmilawards.uk/2024/01/14/tragedy-over-kettlebaston/,200,OK,,thorpe-morieux-1-b-17-42-3108:.external_narratives[2].original_url
https://ww2history.eu/air-force-operations/airplanes-allies-and-axis-lost/halifax/18828-LK9541943-11-04,0,DEAD_CONNECTION,,south-kyme-lk954:.external_narratives[1].original_url
https://uswarmemorials.org/html/monument_details.php?MemID=2638&SiteID=2001,200,OK,,reedham-mid-air-collision-b-17-42-37963-and-b-:.external_narratives[1].original_url
https://rafpathfinders.com/16-17-december-1943-the-night-of-the-fog/,200,OK,,great-gransden-hayley-wood-jb219:.external_narratives[1].original_url
https://somethingaboutdartmoor.com/2022/05/01/something-about-dartmoor-at-the-going-down-of-the-sun/,200,OK,,tigers-marsh-b-17-flying-fortress:.external_narratives[2].original_url
https://visitforres.scot/raf-history-kinloss/,200,OK,,raf-kinloss-area-ni440:.external_narratives[3].original_url
https://rockenterprises.co.uk/memorial-to-crew-of-lancaster-lm619-westborough/,200,OK,,westborough-lm619:.external_narratives[1].original_url
https://ww2.fredvogels.com/the-history/air-force-operations/airplanes-allies-and-axis-lost/lancaster/19676-JB4771943-12-17.html,404,DEAD_404,,yelling-jb477:.external_narratives[3].original_url
https://warfarehistorynetwork.com/article/operation-aphrodite/,200,OK,,blythburgh-liberator-42-110007-:.external_narratives[3].original_url
https://www.aerosteles.net/stelefr-weasenham-lebivic,200,OK,,weasenham-st-peter-three-crashes-commemorated-fl206-boston-al285:.external_narratives[2].original_url
https://ww2memorial.nl/royal-air-force-r229.html,200,OK,,amsterdam-war-memorial:.external_narratives[0].original_url
https://caspir.warplane.com/aircraft/serial-search/aircraft-no/200001751,200,OK,,beetley-bj764:.sources[2].url
https://talkingaboutmygeneration.co.uk/the-history-of-the-lancaster-bomber-accident-in-salford-and-the-local-everlasting-respects-still-paid/,200,OK,,salford-pb304:.external_narratives[1].original_url
https://www.adventurebritain.com/brecon-beacons-walks-crashed-wellington-bomber/,200,OK,,carreg-goch-wellington-r1465-r1465:.external_narratives[1].original_url
https://stirlingaircraftsociety.org/memorial-to-w7467/,200,OK,,earith-mid-air-collision-w7467-and-hurricane-v6865:.external_narratives[0].original_url
https://www.airshowspresent.com/sibsey-northlands-lancaster-memorial.html,200,OK,,sibsey-lancaster-details-on:.external_narratives[2].original_url
https://www.airshowspresent.com/avro-lancaster-iii-nd415-memorial-st-lawrence-church-revesby.html,200,OK,,revesby-nd415:.external_narratives[1].original_url
https://www.americanairmuseum.com/archive/aircraft/42-110007,200,OK,,blythburgh-liberator-42-110007-:.external_narratives[1].original_url
https://www.amazon.com/42-97862-Flying-Fortress-Belfasts-during/dp/0957399332,200,OK,,cave-hill-b-17-flying-fortress:.external_narratives[2].original_url
https://vwma.org.au/explore/units/1607,200,OK,,scredington-ed439:.external_narratives[3].original_url
https://www.49squadron.co.uk/memorials/memorial_dartmoor,200,OK,,hameldown-x3054:.external_narratives[0].original_url
https://vwma.org.au/explore/people/513866,200,OK,,east-stockwith-me323:.external_narratives[0].original_url
https://www.49squadron.co.uk/assets/pdf/the_fulbeck_tragedy.pdf,200,OK,,dry-doddington-pb432:.external_narratives[1].original_url
https://www.49squadron.co.uk/memorials/memorial_doddington,200,OK,,dry-doddington-pb432:.external_narratives[0].original_url
https://www.158squadron.co.uk/memorials/jennings,200,OK,,little-atwick-hx351:.external_narratives[0].original_url
https://www.49squadron.co.uk/memorials/memorial_skegness,200,OK,,skegness-x3027:.external_narratives[0].original_url
https://www.49squadron.co.uk/personnel_index/detail/Bufton_J,200,OK,,skegness-x3027:.external_narratives[2].original_url
https://www.49squadron.co.uk/personnel_index/detail/West_GL,200,OK,,bransby-at129:.external_narratives[2].original_url
https://www.abmc.gov/db-abmc-burial-unit/579th-bomber-squadron-392nd-bomber-group-heavy,200,OK,,wrangle-b-24j-liberator-42-9:.external_narratives[2].original_url
https://wednesfieldhistory.org/the-lancaster-memorial-project/,200,OK,,location-via-iwm-w4904:.external_narratives[2].original_url
https://wartimeni.com/article/aviation-incidents/boeing-b-17-42-97862/,200,OK,,cave-hill-b-17-flying-fortress:.external_narratives[0].original_url
https://www.atlasobscura.com/places/atomic-bomb-loading-pits,200,OK,,tinian-north-field-memorial:.external_narratives[1].original_url
https://www.aviationarchaeology.org.uk/marg/men_of_24otu.htm,200,OK,,honeybourne-area-z2639:.external_narratives[2].original_url
https://www.americanairmuseum.com/archive/aircraft/41-28843,200,OK,,kessingland-b-24-liberator-41-28:.external_narratives[0].original_url
https://www.americanairmuseum.com/archive/unit/96th-bomb-group,200,OK,,north-lopham-mid-air-collision-b-17-44-6137-the-abo:.external_narratives[2].original_url
https://slha.org.uk/catalogue_item/withcall-crash-memorial-2,200,OK,,withcall-hk194:.external_narratives[3].original_url
https://www.americanairmuseum.com/archive/aircraft/42-110033,200,OK,,henham-park-multiple-incidents-b-24-42-110033-arizo:.external_narratives[1].original_url
https://www.aucklandmuseum.com/visit/whats-on/war-memorial/bomber-command-memorial,200,OK,,auckland-bomber-command-memorial:.external_narratives[1].original_url
https://www.baaa-acro.com/crash/crash-avro-679-manchester-i-wollaston-7-killed,200,OK,,wollaston-l7380:.external_narratives[5].original_url
https://www.baaa-acro.com/crash/crash-vickers-406-wellington-ii-cotgrave-7-killed,200,OK,,cotgrave-place-wellington-w-5365:.external_narratives[1].original_url
https://www.aviationmuseum.net/446bg.htm,200,OK,,redenhall-two-b-24-crashes-b-24-42-50790-little:.external_narratives[3].original_url|rumburgh-b-24-liberator-42-51:.external_narratives[2].original_url
https://www.baaa-acro.com/crash/crash-handley-page-hp57-halifax-iii-near-manea-6-killed,200,OK,,manea-lk789:.external_narratives[3].original_url
https://www.baaa-acro.com/crash/crash-handley-page-hp52-hampden-i-southrepps-3-killed,200,OK,,southrepps-hampden-x-3023:.external_narratives[3].original_url
https://www.bawdeswell.net/rtwebsite/villages/Bawdeswell/Baw%20Ch/Mosquito.htm,200,OK,,bawdeswell-kb364:.external_narratives[0].original_url
https://www.americanairmuseum.com/archive/aircraft/42-51909,200,OK,,redenhall-two-b-24-crashes-b-24-42-50790-little:.external_narratives[2].original_url
https://www.belfastentries.com/places/crash/,500,SERVER_ERROR,,cave-hill-b-17-flying-fortress:.external_narratives[1].original_url
https://www.bottesfordhistory.org.uk/content/war-and-peace/bottesford-2nd-world-war/on-the-wings-of-the-morning-by-vincent-holyoak/chapter-17-on-the-wings-of-the-morning,200,OK,,westborough-lm619:.external_narratives[3].original_url
https://www.americanairmuseum.com/archive/aircraft/42-50790,200,OK,,redenhall-two-b-24-crashes-b-24-42-50790-little:.external_narratives[0].original_url
https://www.bottesfordhistory.org.uk/content/war-and-peace/bottesford-2nd-world-war/wartime-bottesford/flight-lm311-raaf-467-squadron,200,OK,,long-bennington-lm311:.external_narratives[1].original_url
https://www.bombergatewaytrust.co.uk/about/,200,OK,,bomber-county-gateway-r5689-vn-n-:.external_narratives[0].original_url
https://www.britishlegion.org.uk/get-involved/things-to-do/membership/find-a-branch,404,DEAD_404,,bwlchgwyn-near-wrexham-raf-bomber-type-vari:.local_contacts[0].website|carn-bica-mountain-ev881:.local_contacts[0].website
https://www.awm.gov.au/commemoration/speeches/bomber-command-service,200,OK,,canberra-bomber-command-memorial:.external_narratives[1].original_url
https://www.awm.gov.au/collection/C2476120,200,OK,,scredington-ed439:.external_narratives[1].original_url
https://www.americanairmuseum.com/archive/aircraft/42-95095,200,OK,,fairy-lochs-b-24-liberator-42-95:.sources[2].url
https://www.britishnormandymemorial.org/,200,OK,,normandy-bomber-crew-memorial:.external_narratives[0].original_url
https://www.bombergatewaytrust.co.uk,200,OK,,bomber-county-gateway-r5689-vn-n-:.maintainer.website
https://www.calvertonparishcouncil.gov.uk,200,OK,,calverton-fairey-battle-l-5499:.maintainer.website|calverton-fairey-battle-l5499:.maintainer.website
https://www.americanairmuseum.com/archive/aircraft/42-31322,200,OK,,sheffield-b-17-flying-fortress:.sources[2].url|sheffield-b-17-flying-fortress:.external_narratives[1].original_url
https://www.americanairmuseum.com/archive/place/reedham-war-memorial,200,OK,,reedham-mid-air-collision-b-17-42-37963-and-b-:.external_narratives[0].original_url
https://www.canada.ca/en/department-national-defence/maple-leaf/rcaf/migration/2016/trenton-gates-commemorate-air-training-plan.html,200,OK,,trenton-rcaf-memorial:.external_narratives[2].original_url
https://www.cwgc.org,200,OK,,elvetham-consolidated-liberat:.maintainer.website
https://www.cwgc.org/find-records/find-war-dead/,200,OK,,bodicote-bk517:.crew[0].cwgc_url
https://www.culturenorthernireland.org/features/heritage/wartime-air-crashes,0,DEAD_CONNECTION,,slieveanee-mountain-t9328:.external_narratives[1].original_url
https://www.americanairmuseum.com/aircraft/11782,200,OK,,nailstone-b-17-fortress-43-377:.external_narratives[3].original_url
https://www.cwgc.org/find-records/find-war-dead/casualty-details/2703186/thomas-herbert-warne/,200,OK,,staunton-in-the-vale-wellington-w-4270:.external_narratives[4].original_url
https://www.channel4.com/programmes/time-team/on-demand/25721-008,200,OK,,reedham-mid-air-collision-b-17-42-37963-and-b-:.external_narratives[3].original_url
https://www.cwgc.org/our-work/blog/d-day-memorials-ww2-a-visitor-s-guide/,200,OK,,normandy-bomber-crew-memorial:.external_narratives[2].original_url
https://www.cwgc.org/find-records/find-war-dead/casualty-details/2764240/jack-leonard-frederick-ottaway/,200,OK,,southrepps-hampden-x-3023:.sources[2].url|southrepps-hampden-x-3023:.crew[0].cwgc_url
https://www.cbc.ca/news/canada/kitchener-waterloo/bicker-bar-lancaster-bomber-crashed-uk-canadian-thomas-ferguson-wilson-1.7380104,200,OK,,bicker-nd820:.sources[3].url|bicker-nd820:.external_narratives[3].original_url
https://www.cwgc.org/stories/stories/flight-sergeant-basil-courtney-wescombe-523056-of-207-squadron-raf/,200,OK,,holmpton-avro-manchester-l-75:.external_narratives[3].original_url
https://www.cwgc.org/stories/stories/flying-officer-charles-bryce-oxenham-424063-royal-new-zealand-air-force-218-gold-coast-squadron/,200,OK,,felixstowe-lm258:.sources[3].url|felixstowe-lm258:.crew[3].cwgc_url
https://www.cwgc.org/stories/stories/pilot-officer-edward-platt-137558-navigator-78-squadron-raf-bomber-command/,200,OK,,hatcliffe-top-jb596:.external_narratives[2].original_url|hull-bridge-1-jb874:.external_narratives[2].original_url
https://www.cwgc.org/stories/stories/pilot-officer-george-alan-hawes-127491-rafvr-61-squadron/,200,OK,,bleasby-1-lancaster-r-5703:.external_narratives[2].original_url
https://www.cwgc.org/stories/stories/nicholas-agnew-ansdell-flying-officer-150291-rafvr-12-squadron-bomber-command/,200,OK,,ulceby-cross-pb476:.external_narratives[0].original_url
https://www.cwgc.org/stories/stories/pilot-officer-reginald-william-dickerson-no-106-squadron-royal-air-force/,200,OK,,timberlands-fen-jb534:.external_narratives[0].original_url
https://www.cwgc.org/stories/stories/sergeant-navigatorbomber-norman-smith-rafvr-467-raaf-squadron-died-13-july-1943-age-21/,200,OK,,long-bennington-lm311:.external_narratives[4].original_url
https://www.cwgc.org/visit-us/find-cemeteries-memorials/cemetery-details/37364/exeter-higher-cemetery/,200,OK,,hameldown-x3054:.crew[0].cwgc_url|hameldown-x3054:.crew[1].cwgc_url
https://www.americanairmuseum.com/archive/aircraft/44-10513,200,OK,,carleton-rode-1-b-24-44-10513-old-gl:.external_narratives[0].original_url
https://www.americanairmuseum.com/archive/aircraft/42-50452,200,OK,,carleton-rode-2-b-24-42-50452-earthq:.external_narratives[0].original_url
https://www.cwgc.org/visit-us/find-cemeteries-memorials/cemetery-details/43167/oxford-botley-cemetery/,200,OK,,annesley-eh988:.sources[1].url|annesley-eh988:.crew[0].cwgc_url
https://www.coventrytelegraph.net/news/coventry-news/wwii-halifax-bomber-crash-coventry-15387821,200,OK,,ardleigh-dt800:.external_narratives[2].original_url
https://www.army.mil/article/270854/afsbn_benelux_takes_part_in_80_year_commemoration_of_downed_wwii_b_17_bomber_crew,200,OK,,roermond-b-17-crew-memorial:.external_narratives[0].original_url
https://www.facebook.com/InternationalBomberCommandCentre/posts/stoke-rochford-hall-lincolnshirememorial-in-grounds-remembers-the-crew-of-a-1653/1751999844852251/,200,OK,,stoke-rochford-hall-lm719:.external_narratives[3].original_url
https://www.facebook.com/InternationalBomberCommandCentre/posts/briston-norfolkmemorial-to-three-of-the-crew-of-a-12-b-sqn-wellington-w5444-ph-t/1198056476913260/,200,OK,,briston-wellington-w-5444:.external_narratives[1].original_url
https://www.fightercontrol.co.uk/forum/viewtopic.php?t=72267,200,OK,,laxton-lp841:.external_narratives[2].original_url
https://www.facebook.com/InternationalBomberCommandCentre/posts/westborough-lincolnshireat-1820-on-the-evening-of-150145-lancaster-lm619-of-no-1/1411971188855120/,200,OK,,westborough-lm619:.external_narratives[2].original_url
https://www.findagrave.com/memorial/143365988/halifax_bomber_crash_memorial,200,OK,,bury-lv971:.external_narratives[0].original_url
https://www.bleasbycommunity.uk,200,OK,,bleasby-1-lancaster-r-5703:.maintainer.website|bleasby-1-lancaster-r-5703:.local_contacts[1].website
